51,98,54,84,47,74,742780,1
52,45,54,36,47,42,745280,1
51,0,53,2,47,17,747780,1
51,0,53,14,47,19,750280,1
51,48,53,57,46,47,752780,1
52,98,53,99,47,77,755280,1
51,116,54,105,47,85,757780,1
51,80,54,67,48,62,760284,1
51,24,53,22,46,31,762784,1
51,0,53,0,47,13,765284,1
50,12,53,25,47,26,767784,1
51,68,53,76,47,58,770288,1
51,111,52,106,47,83,772788,1
51,107,54,95,48,79,775288,1
52,59,54,49,47,49,777792,1
51,8,53,8,47,19,780300,1
52,0,53,4,46,12,782800,1
50,30,53,42,47,34,785300,1
51,87,53,89,47,67,787800,1
51,117,54,108,47,82,790300,1
52,94,54,81,47,68,792800,1
51,41,53,29,47,36,795300,1
51,0,53,2,47,13,797800,1
51,3,53,15,47,17,800304,1
50,50,54,60,47,47,802804,1
50,102,53,99,46,75,805304,1
51,114,54,102,47,82,807804,1
52,78,54,65,48,61,810308,1
51,22,54,18,47,28,812808,1
51,0,53,2,47,13,815308,1
51,17,53,28,47,27,817808,1
51,70,53,76,47,59,820308,1
51,114,54,107,47,83,822808,1
51,107,55,92,48,78,825308,1
52,57,54,47,47,48,827808,1
51,8,53,7,47,18,830308,1
51,0,53,7,47,14,832808,1
51,35,53,45,46,37,835308,1
51,90,53,91,47,68,837808,1
52,119,54,108,47,85,840308,1
51,95,54,80,48,71,842808,1
51,38,54,29,47,37,845308,1
52,0,53,2,47,13,847812,1
52,5,53,18,47,19,850312,1
52,56,54,64,47,51,852812,1
52,105,54,103,47,79,855312,1
51,116,54,103,47,84,857812,1
51,78,53,65,47,61,860316,1
52,21,54,17,47,28,862816,1
50,0,53,3,46,16,865316,1
51,21,54,32,47,30,867816,1
51,77,53,80,47,63,870316,1
52,116,54,109,47,86,872816,1
51,107,54,92,48,78,875320,1
51,58,54,46,47,50,877824,1
51,7,53,6,47,21,880324,1
51,1,53,8,47,16,882824,1
50,40,53,48,47,41,885324,1
52,93,53,93,48,73,887824,1
51,120,54,108,47,87,890324,1
51,94,55,77,47,70,892824,1
52,38,54,29,47,38,895324,1
51,0,53,2,47,16,897824,1
51,10,54,19,47,24,900324,1
52,59,53,68,47,54,902824,1
52,107,54,105,47,82,905328,1
52,116,54,104,48,85,907828,1
52,74,54,61,48,60,910328,1
52,20,53,18,47,29,912828,1
51,0,53,3,46,16,915332,1
51,21,53,34,47,32,917832,1
52,79,54,84,47,66,920332,1
51,114,54,109,48,87,922832,1
51,104,54,93,48,78,925332,1
51,52,54,44,47,49,927832,1
51,4,54,7,47,20,930332,1
51,0,53,10,47,19,932832,1
51,39,54,50,46,43,935332,1
51,93,54,96,47,74,937832,1
52,116,54,107,47,86,940332,1
51,87,53,75,47,69,942832,1
52,33,54,29,47,38,945332,1
51,0,53,2,47,15,947832,1
52,8,53,21,47,24,950332,1
50,59,54,71,47,53,952832,1
51,106,54,105,47,82,955332,1
52,111,54,102,47,84,957832,1
52,68,54,59,47,57,960332,1
52,14,53,15,47,26,962832,1
52,0,53,4,47,15,965332,1
51,22,54,36,47,32,967832,1
51,79,54,86,47,66,970332,1
51,113,54,109,48,85,972832,1
52,100,54,90,47,76,975332,1
51,47,54,41,48,47,977832,1
51,0,54,5,47,18,980332,1
51,0,53,11,47,17,982832,1
51,39,52,52,48,43,985332,1
51,92,53,96,47,74,987832,1
51,115,54,106,48,85,990332,1
51,83,54,72,47,66,992832,1
50,28,54,26,47,35,995336,1
50,0,53,0,47,14,997836,1
51,6,53,23,47,23,1000336,1
51,61,54,71,47,55,1002836,1
51,106,53,107,47,82,1005340,1
53,108,53,101,47,80,1007840,1
52,63,54,56,47,54,1010340,1
51,10,53,14,47,24,1012840,1
51,0,53,4,47,13,1015344,1
50,23,53,39,46,32,1017848,1
51,79,53,86,47,66,1020348,1
51,114,54,111,47,85,1022848,1
51,99,54,88,48,74,1025352,1
53,41,54,39,48,41,1027852,1
51,0,52,4,47,17,1030352,1
51,0,53,13,46,17,1032852,1
51,41,53,55,47,44,1035352,1
51,97,53,99,47,75,1037856,1
52,114,54,107,47,85,1040356,1
52,80,54,71,47,63,1042856,1
51,24,53,23,47,32,1045356,1
51,0,51,2,47,14,1047856,1
51,8,52,25,47,24,1050356,1
51,61,53,70,47,56,1052856,1
52,107,53,107,48,81,1055360,1
51,106,53,97,47,79,1057860,1
52,62,53,54,47,52,1060364,1
51,7,53,10,47,21,1062864,1
50,0,52,6,47,13,1065364,1
52,25,53,42,47,33,1067864,1
51,80,53,87,47,66,1070364,1
51,113,53,109,47,84,1072864,1
51,92,54,84,48,70,1075364,1
51,38,53,36,47,39,1077864,1
51,0,53,4,47,14,1080368,1
50,0,52,15,47,18,1082872,1
50,46,53,59,46,45,1085372,1
51,96,53,100,47,76,1087876,1
52,112,53,106,48,83,1090376,1
51,75,53,68,48,61,1092876,1
51,19,52,22,47,31,1095376,1
51,0,52,2,47,13,1097880,1
51,11,53,27,47,26,1100380,1
51,66,53,78,48,58,1102884,1
52,110,53,109,47,83,1105388,1
51,106,52,97,48,77,1107888,1
52,57,53,51,47,50,1110388,1
51,7,53,12,47,21,1112892,1
51,0,52,7,47,13,1115392,1
51,28,52,45,47,35,1117892,1
51,85,53,92,47,67,1120396,1
52,115,53,110,48,84,1122896,1
51,94,54,85,48,69,1125396,1
51,39,53,32,47,38,1127900,1
51,0,53,4,47,15,1130400,1
51,1,52,16,47,18,1132904,1
50,49,52,62,47,49,1135404,1
51,99,52,101,48,78,1137908,1
51,113,53,105,48,83,1140408,1
51,76,53,66,46,61,1142908,1
51,20,53,19,47,29,1145412,1
50,0,52,3,47,12,1147916,1
51,15,52,28,46,27,1150416,1
50,70,52,80,47,61,1152916,1
51,111,53,107,47,83,1155416,1
51,104,54,95,47,77,1157916,1
51,56,53,48,47,48,1160416,1
51,5,53,9,47,20,1162920,1
50,0,52,8,47,13,1165420,1
51,32,52,46,47,37,1167924,1
51,89,53,93,47,69,1170424,1
52,114,54,108,48,82,1172924,1
52,89,53,80,49,66,1175424,1
51,33,53,32,47,35,1177924,1
50,0,52,2,47,12,1180424,1
50,2,52,19,48,18,1182924,1
51,50,53,64,46,48,1185424,1
50,100,54,103,47,78,1187924,1
52,110,53,103,48,80,1190424,1
51,69,53,61,47,56,1192924,1
51,15,52,17,47,25,1195428,1
50,0,51,1,47,11,1197928,1
50,15,52,32,47,28,1200428,1
51,73,52,81,47,60,1202928,1
51,112,53,108,48,82,1205428,1
52,102,53,91,48,74,1207928,1
50,50,53,43,47,44,1210428,1
51,1,53,6,47,18,1212928,1
50,0,53,7,47,13,1215432,1
50,34,52,47,47,37,1217932,1
51,91,52,93,47,69,1220432,1
51,115,53,107,48,83,1222932,1
50,88,53,76,47,65,1225432,1
50,31,53,27,47,33,1227932,1
50,0,52,1,46,12,1230432,1
50,5,52,18,47,20,1232932,1
50,55,53,66,48,50,1235432,1
50,106,53,104,47,78,1237932,1
51,111,53,101,47,79,1240432,1
50,69,53,59,47,55,1242932,1
50,14,52,15,47,24,1245436,1
50,0,52,3,46,12,1247940,1
50,18,52,33,47,29,1250440,1
50,74,52,80,47,60,1252944,1
50,112,52,108,47,82,1255444,1
51,98,53,89,47,71,1257944,1
51,47,52,39,46,43,1260448,1
50,0,52,3,46,14,1262948,1
50,0,51,7,47,13,1265452,1
50,36,52,49,47,39,1267952,1
50,89,52,93,47,69,1270452,1
50,113,52,105,47,81,1272956,1
51,81,52,72,47,61,1275456,1
50,24,52,25,47,31,1277960,1
49,0,52,0,47,10,1280460,1
50,2,51,19,47,19,1282960,1
49,56,52,67,46,48,1285460,1
50,100,52,103,47,78,1287960,1
50,105,52,98,48,77,1290460,1
51,60,52,53,46,51,1292964,1
49,5,52,11,46,20,1295464,1
50,0,51,0,47,9,1297964,1
50,17,52,32,47,26,1300464,1
50,75,51,82,46,61,1302964,1
50,107,51,104,47,80,1305464,1
50,93,52,83,47,69,1307964,1
50,37,51,34,47,37,1310468,1
50,0,51,1,47,12,1312972,1
49,0,51,7,46,13,1315472,1
50,36,51,49,47,38,1317976,1
50,90,51,93,47,69,1320480,1
50,109,51,101,47,80,1322980,1
51,76,52,68,47,59,1325480,1
50,18,51,18,46,27,1327980,1
49,0,50,0,46,9,1330484,1
49,3,51,19,47,19,1332984,1
49,58,51,65,47,52,1335484,1
50,103,51,102,47,77,1337984,1
50,103,51,92,48,75,1340484,1
51,57,50,50,47,50,1342988,1
50,3,51,7,47,17,1345488,1
49,0,50,1,47,9,1347992,1
49,21,50,34,45,28,1350492,1
50,74,50,81,46,60,1352992,1
50,108,51,104,47,79,1355496,1
50,90,51,79,48,67,1357996,1
50,36,50,34,46,35,1360500,1
49,0,50,0,46,10,1363000,1
48,0,50,8,47,12,1365500,1
49,39,50,52,46,39,1368000,1
49,92,51,94,47,70,1370500,1
49,108,51,99,47,78,1373000,1
50,72,50,63,47,56,1375500,1
50,15,50,16,47,25,1378004,1
50,0,50,0,46,6,1380504,1
49,6,50,21,47,18,1383004,1
49,59,50,69,46,52,1385504,1
49,102,50,101,46,76,1388004,1
50,100,51,90,47,72,1390504,1
49,51,50,45,47,45,1393004,1
49,0,49,4,46,15,1395504,1
49,0,49,0,45,7,1398004,1
49,22,50,35,46,28,1400504,1
49,78,50,82,46,61,1403008,1
49,107,50,101,46,77,1405512,1
50,86,50,76,46,64,1408012,1
50,30,49,25,46,32,1410512,1
48,0,49,0,45,8,1413012,1
49,0,49,8,45,12,1415512,1
48,39,49,51,46,39,1418012,1
49,90,49,91,46,70,1420512,1
49,103,50,94,46,75,1423012,1
49,65,49,56,46,52,1425516,1
49,8,49,11,46,19,1428020,1
48,0,48,0,46,4,1430520,1
49,6,48,19,45,17,1433020,1
49,55,49,68,47,49,1435520,1
48,100,49,98,46,72,1438024,1
48,91,49,83,46,67,1440524,1
49,40,49,36,46,37,1443024,1
48,0,48,0,46,8,1445528,1
48,0,48,0,45,2,1448028,1
48,20,48,33,46,24,1450528,1
48,73,48,78,45,54,1453028,1
48,100,48,96,46,69,1455532,1
48,74,49,67,46,54,1458032,1
49,17,48,16,46,21,1460532,1
48,0,47,0,45,0,1463032,1
48,0,46,2,46,1,1465536,1
48,38,48,48,45,32,1468040,1
48,84,48,86,46,60,1470544,1
48,96,49,87,46,65,1473044,1
48,53,47,46,46,40,1475544,1
48,0,48,1,46,9,1478044,1
47,0,47,0,46,0,1480544,1
47,5,47,15,45,8,1483044,1
47,58,48,64,46,42,1485548,1
47,93,47,89,46,63,1488048,1
48,84,47,74,46,57,1490548,1
48,33,47,28,46,27,1493048,1
47,0,46,0,45,0,1495552,1
47,0,46,0,45,0,1498052,1
48,22,47,30,45,17,1500552,1
47,74,46,75,45,50,1503052,1
48,97,46,87,45,62,1505556,1
47,70,47,58,45,47,1508060,1
47,12,46,8,44,13,1510560,1
46,0,46,0,45,0,1513060,1
46,0,45,3,45,0,1515560,1
46,41,47,47,45,28,1518060,1
47,87,46,84,45,57,1520560,1
46,93,46,81,45,60,1523064,1
47,50,46,40,46,35,1525568,1
46,0,45,0,46,4,1528068,1
46,0,45,0,44,0,1530568,1
46,7,44,17,44,8,1533072,1
46,60,45,63,44,39,1535572,1
47,96,46,90,45,62,1538072,1
46,82,45,71,45,52,1540576,1
45,29,45,22,44,23,1543076,1
45,0,45,0,45,0,1545576,1
45,0,44,0,45,0,1548076,1
45,23,44,32,44,19,1550576,1
45,76,45,75,44,49,1553080,1
45,99,45,88,44,62,1555580,1
46,67,45,55,44,43,1558084,1
45,9,45,6,44,11,1560584,1
46,0,44,0,44,0,1563084,1
45,0,44,3,43,0,1565584,1
45,45,45,51,44,30,1568084,1
45,89,45,85,44,57,1570584,1
45,92,45,80,44,59,1573084,1
45,48,44,38,44,33,1575588,1
45,0,43,0,43,2,1578088,1
44,0,43,0,44,0,1580588,1
45,11,44,20,44,10,1583088,1
45,64,44,67,44,44,1585588,1
45,97,44,90,43,63,1588088,1
45,81,44,70,44,54,1590592,1
44,29,43,23,44,25,1593092,1
44,0,42,0,43,0,1595596,1
44,0,43,0,43,0,1598096,1
44,29,43,36,44,24,1600600,1
45,81,43,80,44,55,1603100,1
44,100,44,88,44,66,1605600,1
45,67,43,54,43,46,1608100,1
44,11,44,8,43,16,1610600,1
44,0,43,0,43,0,1613100,1
44,0,43,9,43,6,1615600,1
44,50,43,55,43,38,1618100,1
44,94,43,89,43,65,1620600,1
44,96,43,83,44,65,1623104,1
44,49,43,39,44,38,1625608,1
44,0,44,0,43,8,1628108,1
44,0,43,0,43,0,1630608,1
43,15,42,24,43,18,1633108,1
44,70,43,71,43,50,1635612,1
44,103,42,95,44,71,1638116,1
43,86,43,71,44,60,1640616,1
43,28,43,23,42,26,1643116,1
43,0,42,0,43,3,1645616,1
43,0,42,0,43,4,1648116,1
43,33,42,41,43,31,1650620,1
44,85,43,83,43,62,1653120,1
44,102,43,90,43,71,1655620,1
44,69,42,56,43,52,1658124,1
44,11,43,7,42,18,1660624,1
43,0,41,0,43,2,1663124,1
44,1,42,12,43,14,1665624,1
43,54,42,57,43,46,1668124,1
44,99,43,92,43,71,1670624,1
44,97,43,82,43,69,1673124,1
45,50,42,39,43,42,1675624,1
43,0,42,0,43,11,1678124,1
44,0,41,0,43,4,1680624,1
43,20,41,30,42,26,1683124,1
44,74,42,74,43,58,1685624,1
43,108,42,98,42,76,1688128,1
43,87,42,72,42,64,1690632,1
44,32,42,23,44,32,1693132,1
43,0,42,0,43,8,1695632,1
43,0,41,3,43,12,1698132,1
43,39,40,48,42,40,1700632,1
43,90,42,87,42,70,1703132,1
44,107,42,93,43,79,1705632,1
44,72,42,58,43,57,1708132,1
44,14,41,11,42,25,1710636,1
43,0,41,0,42,8,1713136,1
43,7,41,16,42,22,1715636,1
43,62,42,67,42,54,1718140,1
43,105,42,97,43,79,1720644,1
43,101,41,84,44,75,1723144,1
44,54,42,41,43,47,1725644,1
43,1,41,0,42,18,1728144,1
43,0,42,0,43,11,1730648,1
43,26,41,34,42,33,1733152,1
43,83,41,82,42,67,1735652,1
44,112,42,100,43,82,1738156,1
44,88,42,73,42,67,1740656,1
43,36,41,23,43,36,1743156,1
43,0,40,0,42,12,1745656,1
43,0,41,8,42,18,1748160,1
43,46,41,51,43,46,1750664,1
44,99,42,93,43,76,1753168,1
44,109,42,93,43,82,1755668,1
44,70,42,54,43,58,1758168,1
44,15,41,9,42,26,1760668,1
43,0,41,0,42,12,1763172,1
43,12,41,20,42,25,1765676,1
43,65,41,68,42,58,1768176,1
44,109,42,98,43,83,1770680,1
44,100,42,83,43,76,1773180,1
44,51,42,39,43,47,1775684,1
44,0,41,0,41,17,1778184,1
43,0,41,0,42,14,1780688,1
44,30,41,37,43,36,1783188,1
43,83,41,82,42,68,1785688,1
44,112,41,99,44,83,1788188,1
44,85,41,69,43,67,1790688,1
44,29,41,21,42,36,1793188,1
44,0,42,0,42,12,1795688,1
43,0,40,9,42,18,1798192,1
44,50,41,57,42,49,1800692,1
43,98,41,93,43,77,1803192,1
44,110,42,94,42,82,1805692,1
44,68,42,53,42,58,1808192,1
44,13,41,7,42,26,1810692,1
43,0,40,0,42,13,1813192,1
43,14,41,22,43,28,1815692,1
44,71,41,70,42,62,1818192,1
44,109,42,98,42,83,1820692,1
44,98,41,80,43,76,1823192,1
44,49,41,34,42,47,1825696,1
43,0,41,0,42,18,1828196,1
44,0,41,0,42,14,1830696,1
43,32,41,38,42,38,1833196,1
44,87,41,84,42,70,1835700,1
43,110,41,96,42,83,1838204,1
45,82,42,64,42,66,1840704,1
44,26,41,17,42,33,1843208,1
43,0,39,0,42,12,1845708,1
44,0,41,8,42,19,1848208,1
43,51,41,56,42,48,1850708,1
44,99,41,94,43,77,1853208,1
44,105,41,90,42,78,1855708,1
43,61,42,47,42,52,1858208,1
44,8,41,4,43,21,1860712,1
44,0,40,0,41,8,1863212,1
44,14,41,23,42,26,1865712,1
43,70,42,71,42,59,1868216,1
44,108,42,98,42,80,1870720,1
44,93,42,79,43,70,1873220,1
44,38,41,28,42,41,1875724,1
43,0,41,0,42,12,1878228,1
43,0,40,0,42,10,1880728,1
43,34,41,41,42,38,1883228,1
43,87,41,84,42,69,1885732,1
44,110,41,96,42,81,1888232,1
44,77,41,63,42,62,1890732,1
43,20,41,13,42,29,1893232,1
43,0,40,0,42,9,1895736,1
44,0,39,11,41,19,1898236,1
44,54,40,59,41,49,1900736,1
44,101,41,94,42,78,1903236,1
44,104,41,88,42,78,1905736,1
44,60,41,47,42,52,1908236,1
44,4,40,1,42,20,1910736,1
44,0,40,0,42,10,1913236,1
43,19,40,27,42,29,1915740,1
43,77,41,76,42,63,1918244,1
44,110,41,97,41,82,1920744,1
44,95,41,75,42,72,1923244,1
44,39,41,28,42,41,1925744,1
43,0,40,0,41,14,1928248,1
43,0,40,2,42,15,1930752,1
43,37,40,44,42,41,1933256,1
44,92,40,88,42,73,1935760,1
44,109,41,94,42,82,1938260,1
44,77,41,60,41,62,1940764,1
44,18,40,10,42,29,1943268,1
43,0,40,0,41,10,1945772,1
44,4,39,14,41,20,1948272,1
44,57,40,59,42,53,1950772,1
44,103,41,95,42,78,1953276,1
44,103,41,86,42,76,1955780,1
45,56,41,42,42,49,1958280,1
43,1,40,0,42,18,1960784,1
44,0,40,0,42,9,1963284,1
44,21,40,30,42,29,1965784,1
44,78,40,77,42,63,1968284,1
44,110,41,97,42,79,1970784,1
44,88,41,72,42,68,1973284,1
44,34,40,25,42,36,1975784,1
43,0,40,0,41,10,1978284,1
43,0,40,3,42,14,1980788,1
43,40,40,46,42,41,1983292,1
44,93,40,88,42,72,1985796,1
44,107,40,92,42,79,1988300,1
44,70,40,54,42,57,1990800,1
44,15,40,9,42,25,1993304,1
43,0,40,0,41,8,1995804,1
43,7,39,15,41,21,1998304,1
43,60,40,63,42,53,2000804,1
45,105,40,95,42,78,2003304,1
44,101,41,83,42,74,2005808,1
45,51,40,37,42,45,2008308,1
43,1,40,0,41,15,2010808,1
44,0,40,0,41,8,2013308,1
43,24,40,31,41,31,2015808,1
44,80,39,77,41,63,2018312,1
44,112,40,97,42,80,2020812,1
